"","...1","sample_id","code","sample_date","k","no3_n","mg","ca","nh4_n","year","k_avg"
"895",895,"Q1",7505,1992-01-14,1.18,200,3.15,5.59,NA,1992,1.225
"896",896,"Q2",7506,1992-01-14,1.24,374,2.92,6.33,NA,1992,1.295
"897",897,"Q3",7507,1992-01-14,0.92,235,3.1,4.52,NA,1992,0.976
"898",898,"MPR",8639,1992-01-21,0.79,109,2.26,9.51,NA,1992,0.824444444444444
"899",899,"Q1",8636,1992-01-21,1.35,177,3.32,5.68,NA,1992,1.221
"900",900,"Q2",8637,1992-01-21,1.27,303,3.27,6.91,NA,1992,1.301
"901",901,"Q3",8638,1992-01-21,0.89,218,3.37,5.02,NA,1992,1.005
"902",902,"MPR",9031,1992-01-28,0.77,94,2.16,9.06,NA,1992,0.848888888888889
"903",903,"Q1",9028,1992-01-28,1.29,171,3.16,5.47,NA,1992,1.215
"904",904,"Q2",9029,1992-01-28,1.35,300,3.26,7.19,NA,1992,1.29
"905",905,"Q3",9030,1992-01-28,0.9,219,3.43,5.4,NA,1992,1.017
"906",906,"MPR",9116,1992-02-04,0.88,179,2.04,9.2,NA,1992,0.861111111111111
"907",907,"Q1",9113,1992-02-04,1.3,324,2.29,2.81,NA,1992,1.219
"908",908,"Q2",9114,1992-02-04,1.47,469,2.23,3.42,NA,1992,1.281
"909",909,"Q3",9115,1992-02-04,1,94,2.3,2.41,NA,1992,0.995
"910",910,"Q1",9140,1992-02-06,1.59,17,2.3,4.01,NA,1992,1.219
"911",911,"Q2",9141,1992-02-06,1.72,207,2.35,5.4,NA,1992,1.281
"912",912,"Q3",9142,1992-02-06,1.31,156,2.17,3.36,NA,1992,0.995
"913",913,"MPR",9129,1992-02-11,0.9,56,2.52,10.78,NA,1992,0.932222222222222
"914",914,"Q1",9126,1992-02-11,1.04,101,3.33,4.77,NA,1992,1.194
"915",915,"Q2",9127,1992-02-11,1.16,19,3.03,6.02,NA,1992,1.267
"916",916,"Q3",9128,1992-02-11,0.94,17,3.18,4.81,NA,1992,0.989
"917",917,"MPR",9203,1992-02-18,0.95,35,2.76,11.37,NA,1992,0.955555555555556
"918",918,"Q1",9200,1992-02-18,1.01,291,3.22,5.78,NA,1992,1.186
"919",919,"Q2",9201,1992-02-18,1.24,236,3.32,7.07,NA,1992,1.286
"920",920,"Q3",9202,1992-02-18,1.19,144,4.36,6.59,NA,1992,1.067
"921",921,"MPR",9216,1992-02-25,0.9,205,2.02,15.31,NA,1992,0.971111111111111
"922",922,"Q1",9213,1992-02-25,0.99,138,3.47,5.75,NA,1992,1.152
"923",923,"Q2",9214,1992-02-25,1.17,207,3.28,7.58,NA,1992,1.284
"924",924,"Q3",9215,1992-02-25,0.87,333,3.71,6.37,NA,1992,1.159
"925",925,"MPR",9229,1992-03-03,0.82,201,1.96,15.81,NA,1992,1.00777777777778
"926",926,"Q1",9226,1992-03-03,1.13,174,3.84,8.48,NA,1992,1.179
"927",927,"Q2",9227,1992-03-03,0.82,10,3.24,5.31,NA,1992,1.284
"928",928,"Q3",9228,1992-03-03,0.89,196,3.85,6.62,NA,1992,1.173
"929",929,"MPR",9474,1992-03-10,1.67,109,2.33,11.05,NA,1992,1.02777777777778
"930",930,"Q1",9471,1992-03-10,1.06,10,3.15,5.11,NA,1992,1.07222222222222
"931",931,"Q2",9472,1992-03-10,1.23,92,2.86,6.44,NA,1992,1.18555555555556
"932",932,"Q3",9473,1992-03-10,0.98,162,3.33,4.01,NA,1992,1.19222222222222
"933",933,"MPR",9487,1992-03-17,0.92,112,2.23,8.29,NA,1992,0.953333333333333
"934",934,"Q1",9484,1992-03-17,1.1,133,3.3,6.08,NA,1992,1.07111111111111
"935",935,"Q2",9485,1992-03-17,1.43,180,3,6.2,NA,1992,1.14333333333333
"936",936,"Q3",9486,1992-03-17,1.7,183,3.87,7.11,NA,1992,1.15777777777778
"937",937,"MPR",9500,1992-03-24,0.93,NA,1.59,2.61,NA,1992,0.918888888888889
"938",938,"Q1",9497,1992-03-24,1.01,NA,3.22,5.5,NA,1992,1.11111111111111
"939",939,"Q2",9498,1992-03-24,1.25,NA,3.12,6.17,NA,1992,1.12222222222222
"940",940,"Q3",9499,1992-03-24,1.81,NA,3.73,7.03,NA,1992,1.12
"941",941,"MPR",9513,1992-04-01,1.1,52,1.75,8.54,NA,1992,0.942222222222222
"942",942,"Q1",9510,1992-04-01,1.56,87,2.95,4.48,NA,1992,1.05
"943",943,"Q2",9511,1992-04-01,1.35,126,2.77,5.28,NA,1992,1.12111111111111
"944",944,"Q3",9512,1992-04-01,1.04,102,3.16,6.09,NA,1992,1.13
"945",945,"MPR",9526,1992-04-07,1.06,105,3.47,4.88,NA,1992,0.932222222222222
"946",946,"Q1",9523,1992-04-07,0.75,36,5.53,8.77,NA,1992,1.04333333333333
"947",947,"Q2",9524,1992-04-07,1.02,68,3.34,5.63,NA,1992,1.15444444444444
"948",948,"Q3",9525,1992-04-07,1.31,10,3.13,6.27,NA,1992,1.18777777777778
"949",949,"MPR",9539,1992-04-14,0.23,48,7.21,NA,NA,1992,0.842222222222222
"950",950,"Q1",9536,1992-04-14,1.03,11,3.22,5.76,NA,1992,1.03333333333333
"951",951,"Q2",9537,1992-04-14,0.78,11,3.35,3.94,NA,1992,1.15222222222222
"952",952,"Q3",9538,1992-04-14,0.63,14,2.14,8.08,NA,1992,1.17777777777778
"953",953,"MPR",9552,1992-04-21,0.64,27,2.2,8.43,NA,1992,0.843333333333333
"954",954,"Q1",9549,1992-04-21,1.37,49,3.53,6.85,NA,1992,1.01333333333333
"955",955,"Q2",9550,1992-04-21,1.05,11,3.13,6.12,NA,1992,1.14444444444444
"956",956,"Q3",9551,1992-04-21,0.85,19,3.24,4.31,NA,1992,1.07777777777778
"957",957,"MPR",9796,1992-04-28,1.11,54,2.54,9.9,NA,1992,0.844444444444444
"958",958,"Q1",9793,1992-04-28,0.44,30,2.37,4.24,NA,1992,1.05111111111111
"959",959,"Q2",9794,1992-04-28,1.16,27,3.09,6.32,NA,1992,1.15555555555556
"960",960,"Q3",9795,1992-04-28,0.96,28,3.36,5.81,NA,1992,0.964444444444444
"961",961,"MPR",9911,1992-05-05,0.73,100,1.73,8.18,NA,1992,0.787777777777778
"962",962,"Q1",9908,1992-05-05,1.07,27,3.13,5.32,NA,1992,1.02666666666667
"963",963,"Q2",9909,1992-05-05,1.12,353,2.12,4.2,NA,1992,1.13444444444444
"964",964,"Q3",9910,1992-05-05,1.41,168,3.1,4.29,NA,1992,0.97
"965",965,"MPR",10450,1992-05-12,0.86,28,1.97,8.19,NA,1992,0.768888888888889
"966",966,"Q1",10447,1992-05-12,0.97,137,3.37,5.64,NA,1992,1.05444444444444
"967",967,"Q2",10448,1992-05-12,1.21,276,2.9,6.35,NA,1992,1.18
"968",968,"Q3",10449,1992-05-12,0.89,168,3.6,5.04,NA,1992,0.922222222222222
"969",969,"MPR",10705,1992-05-19,0.93,97,2.21,9.37,NA,1992,0.828888888888889
"970",970,"Q1",10702,1992-05-19,0.92,128,3.28,5.3,NA,1992,1.07444444444444
"971",971,"Q2",10703,1992-05-19,1.36,209,2.56,6.28,NA,1992,1.24
"972",972,"Q3",10704,1992-05-19,0.8,131,3.84,5.54,NA,1992,0.937777777777778
"973",973,"MPR",10763,1992-05-26,0.94,NA,1.42,5.82,NA,1992,0.836666666666667
"974",974,"Q1",10760,1992-05-26,1.35,NA,2.54,4.21,NA,1992,1.03111111111111
"975",975,"Q2",10761,1992-05-26,1.35,NA,2.42,4.98,NA,1992,1.24666666666667
"976",976,"Q3",10762,1992-05-26,0.79,NA,2.23,3.25,NA,1992,0.935555555555556
"977",977,"MPR",10776,1992-06-02,0.59,80,0.91,3.47,NA,1992,0.808888888888889
"978",978,"Q1",10773,1992-06-02,1.34,66,1.49,2.24,NA,1992,1.11
"979",979,"Q2",10774,1992-06-02,1.16,43,1.47,3.14,NA,1992,1.26111111111111
"980",980,"Q3",10775,1992-06-02,1.09,53,1.28,2.16,NA,1992,0.935555555555556
"981",981,"MPR",10888,1992-06-09,0.89,14,2.15,8.57,NA,1992,0.832222222222222
"982",982,"Q1",10885,1992-06-09,1,10,3.09,5.32,NA,1992,1.11777777777778
"983",983,"Q2",10886,1992-06-09,1.43,26,3.28,6.77,NA,1992,1.27333333333333
"984",984,"Q3",10887,1992-06-09,0.88,10,3.25,4.86,NA,1992,0.89
"985",985,"MPR",10901,1992-06-16,0.77,35,1.23,4.49,NA,1992,0.83
"986",986,"Q1",10898,1992-06-16,1.21,27,1.58,2.54,NA,1992,1.15666666666667
"987",987,"Q2",10899,1992-06-16,1.32,28,2.11,4.56,NA,1992,1.27555555555556
"988",988,"Q3",10900,1992-06-16,0.77,333,1.75,2.5,NA,1992,0.882222222222222
"989",989,"MPR",11122,1992-06-23,0.71,29,1.61,5.92,NA,1992,0.808888888888889
"990",990,"Q1",11119,1992-06-23,0.98,32,2.46,3.92,NA,1992,1.17555555555556
"991",991,"Q2",11120,1992-06-23,1.11,37,2.39,4.56,NA,1992,1.25888888888889
"992",992,"Q3",11121,1992-06-23,0.83,29,2.16,3.04,NA,1992,0.903333333333333
"993",993,"MPR",11284,1992-06-30,0.86,29,2.63,10.24,NA,1992,0.796666666666667
"994",994,"Q1",11281,1992-06-30,1.15,31,3.27,5.49,NA,1992,1.15666666666667
"995",995,"Q2",11282,1992-06-30,1.29,29,3.8,7.8,NA,1992,1.26
"996",996,"Q3",11283,1992-06-30,0.96,32,3.5,5.14,NA,1992,0.907777777777778
"997",997,"MPR",11297,1992-07-07,0.94,29,2.62,10.17,NA,1992,0.82
"998",998,"Q1",11294,1992-07-07,1.14,111,3.32,5.58,NA,1992,1.13111111111111
"999",999,"Q2",11295,1992-07-07,1.23,28,3.42,7.2,NA,1992,1.26888888888889
"1000",1000,"Q3",11296,1992-07-07,1,29,3.48,5.44,NA,1992,0.904444444444444
"1001",1001,"MPR",11310,1992-07-14,0.84,43,2.57,10,NA,1992,0.783333333333333
"1002",1002,"Q1",11307,1992-07-14,1.32,41,3.68,6.34,NA,1992,1.14555555555556
"1003",1003,"Q2",11308,1992-07-14,1.23,42,3.72,7.76,NA,1992,1.26333333333333
"1004",1004,"Q3",11309,1992-07-14,0.82,43,3.26,4.52,NA,1992,0.901111111111111
"1005",1005,"MPR",11323,1992-07-21,0.74,43,1.94,7.21,NA,1992,0.774444444444444
"1006",1006,"Q1",11320,1992-07-21,1.09,NA,3.4,5.72,NA,1992,1.13222222222222
"1007",1007,"Q2",11321,1992-07-21,1.21,142,3.43,6.86,NA,1992,1.23111111111111
"1008",1008,"Q3",11322,1992-07-21,0.99,48,3.5,4.97,NA,1992,0.907777777777778
"1009",1009,"MPR",11384,1992-07-28,0.83,41,1.99,8.38,NA,1992,0.793333333333333
"1010",1010,"Q1",11381,1992-07-28,1.18,148,3.48,5.94,NA,1992,1.14666666666667
"1011",1011,"Q2",11382,1992-07-28,1.36,147,3.27,7.05,NA,1992,1.23
"1012",1012,"Q3",11383,1992-07-28,0.83,90,3.34,4.97,NA,1992,1.14111111111111
"1013",1013,"MPR",11397,1992-08-04,0.8,12,2.17,8.43,NA,1992,0.822222222222222
"1014",1014,"Q1",11394,1992-08-04,1.11,359,3.41,6.04,NA,1992,1.13
"1015",1015,"Q2",11395,1992-08-04,1.24,193,3.35,7.2,NA,1992,1.24111111111111
"1016",1016,"Q3",11396,1992-08-04,1.06,26,3.42,4.92,NA,1992,1.11888888888889
"1017",1017,"MPR",11410,1992-08-11,0.56,47,1,4.01,NA,1992,0.816666666666667
"1018",1018,"Q1",11407,1992-08-11,1.13,26,1.9,3.06,NA,1992,1.13333333333333
"1019",1019,"Q2",11408,1992-08-11,1.38,26,1.99,4.42,NA,1992,1.25888888888889
"1020",1020,"Q3",11409,1992-08-11,0.85,26,1.9,2.87,NA,1992,1.13
"1021",1021,"MPR",11423,1992-08-18,0.69,70,2.27,8.96,NA,1992,0.852222222222222
"1022",1022,"Q1",11420,1992-08-18,1.09,27,3.34,5.98,NA,1992,1.13777777777778
"1023",1023,"Q2",11421,1992-08-18,1.03,170,3.46,7.32,NA,1992,1.24
"1024",1024,"Q3",11422,1992-08-18,0.83,99,3.54,5.15,NA,1992,1.13222222222222
"1025",1025,"MPR",11436,1992-08-25,0.88,79,2.23,9.1,NA,1992,0.843333333333333
"1026",1026,"Q1",11433,1992-08-25,1.11,382,3.41,6.31,NA,1992,1.13444444444444
"1027",1027,"Q2",11434,1992-08-25,1.1,197,2.9,6.31,NA,1992,1.26444444444444
"1028",1028,"Q3",11435,1992-08-25,2.93,11,3.43,4.16,NA,1992,1.11555555555556
"1029",1029,"MPR",11449,1992-09-01,1.12,68,3.14,11.62,NA,1992,0.828888888888889
"1030",1030,"Q1",11446,1992-09-01,1,10,3.77,6.51,NA,1992,1.11444444444444
"1031",1031,"Q2",11447,1992-09-01,1.39,10,4.16,8.16,NA,1992,1.27333333333333
"1032",1032,"Q3",11448,1992-09-01,0.76,10,0.61,2.46,NA,1992,1.12333333333333
"1033",1033,"MPR",11462,1992-09-08,0.89,10,2.69,10.03,NA,1992,0.823333333333333
"1034",1034,"Q1",11459,1992-09-08,1.17,10,2.39,4.24,NA,1992,1.09666666666667
"1035",1035,"Q2",11460,1992-09-08,1.39,10,2.5,5.7,NA,1992,1.26
"1036",1036,"Q3",11461,1992-09-08,1.1,10,3.83,5.73,NA,1992,1.09555555555556
"1037",1037,"MPR",11475,1992-09-15,1.16,11,2.32,9.85,NA,1992,0.844444444444444
"1038",1038,"Q1",11472,1992-09-15,1.36,16,4.61,7.98,NA,1992,1.11222222222222
"1039",1039,"Q2",11473,1992-09-15,1.06,10,3.15,6.47,NA,1992,1.24777777777778
"1040",1040,"Q3",11474,1992-09-15,0.84,38,3.62,5.67,NA,1992,1.12222222222222
"1041",1041,"MPR",11488,1992-09-22,0.66,21,1.72,6.96,NA,1992,0.846666666666667
"1042",1042,"Q1",11485,1992-09-22,1.06,10,2.93,5.03,NA,1992,1.08777777777778
"1043",1043,"Q2",11486,1992-09-22,1.43,10,2.96,6.71,NA,1992,1.25888888888889
"1044",1044,"Q3",11487,1992-09-22,0.84,122,2.92,4.07,NA,1992,1.12333333333333
"1045",1045,"MPR",11501,1992-09-29,0.7,89,2.02,8.6,NA,1992,0.9
"1046",1046,"Q1",11498,1992-09-29,1,84,3.37,6.1,NA,1992,1.06555555555556
"1047",1047,"Q2",11499,1992-09-29,1.44,91,2.89,5.71,NA,1992,1.26777777777778
"1048",1048,"Q3",11500,1992-09-29,0.9,105,3,4.32,NA,1992,0.893333333333333
"1049",1049,"MPR",11514,1992-10-06,0.75,164,2.43,9.92,NA,1992,0.835555555555556
"1050",1050,"Q1",11511,1992-10-06,0.95,288,3.54,6.4,NA,1992,1.07
"1051",1051,"Q2",11512,1992-10-06,1.12,234,3.14,6.5,NA,1992,1.25555555555556
"1052",1052,"Q3",11513,1992-10-06,0.81,142,3.39,4.39,NA,1992,0.91
"1053",1053,"MPR",11527,1992-10-13,0.75,24,2.59,11.18,NA,1992,0.796666666666667
"1054",1054,"Q1",11524,1992-10-13,1.27,NA,4.27,7.35,NA,1992,1.06333333333333
"1055",1055,"Q2",11525,1992-10-13,1.27,8,3.31,6.92,NA,1992,1.25777777777778
"1056",1056,"Q3",11526,1992-10-13,1.09,46,4.48,6.66,NA,1992,0.882222222222222
"1057",1057,"MPR",11540,1992-10-20,0.71,7,2.37,9.45,NA,1992,0.734444444444444
"1058",1058,"Q1",11537,1992-10-20,0.87,56,3.45,6.16,NA,1992,0.957777777777778
"1059",1059,"Q2",11538,1992-10-20,1.13,NA,3.12,6.86,NA,1992,1.18666666666667
"1060",1060,"Q3",11539,1992-10-20,0.84,7,3.63,5,NA,1992,0.967777777777778
"1061",1061,"MPR",11553,1992-10-27,1.36,24,3.09,13.78,NA,1992,0.735555555555556
"1062",1062,"Q1",11550,1992-10-27,0.91,NA,3.33,6.03,NA,1992,0.966666666666667
"1063",1063,"Q2",11551,1992-10-27,1.18,20,3.26,6.74,NA,1992,1.18444444444444
"1064",1064,"Q3",11552,1992-10-27,0.86,27,3.48,5.22,NA,1992,0.968888888888889
"1065",1065,"MPR",11566,1992-11-03,0.54,53,1.35,6.32,NA,1992,0.762222222222222
"1066",1066,"Q1",11563,1992-11-03,1.04,10,3.08,5.47,NA,1992,0.987777777777778
"1067",1067,"Q2",11564,1992-11-03,1.28,33,2.79,6.02,NA,1992,1.18222222222222
"1068",1068,"Q3",11565,1992-11-03,0.91,116,3.25,4.79,NA,1992,0.965555555555556
"1069",1069,"MPR",11579,1992-11-10,0.54,66,1,3.59,NA,1992,0.751111111111111
"1070",1070,"Q1",11576,1992-11-10,1.11,135,2.22,3.58,NA,1992,1
"1071",1071,"Q2",11577,1992-11-10,1.41,29,2.24,4.76,NA,1992,1.19777777777778
"1072",1072,"Q3",11578,1992-11-10,0.85,85,2.22,3.02,NA,1992,1.10666666666667
"1073",1073,"MPR",11592,1992-11-17,0.6,22,1.76,6.54,NA,1992,0.706666666666667
"1074",1074,"Q1",11589,1992-11-17,0.41,20,1.06,3.02,NA,1992,0.904444444444444
"1075",1075,"Q2",11590,1992-11-17,0.42,35,1,3.38,NA,1992,1.17
"1076",1076,"Q3",11591,1992-11-17,1.61,14,2.91,4.14,NA,1992,1.08111111111111
"1077",1077,"MPR",11605,1992-11-24,0.67,NA,1.62,6.2,NA,1992,0.70625
"1078",1078,"Q1",11602,1992-11-24,1.14,16,3.15,5.3,NA,1992,0.946666666666667
"1079",1079,"Q2",11603,1992-11-24,1.41,7,2.87,6.28,NA,1992,1.20111111111111
"1080",1080,"Q3",11604,1992-11-24,0.85,10,3.06,4.14,NA,1992,1.08444444444444
"1081",1081,"MPR",11618,1992-12-01,0.94,37,1.91,7.38,NA,1992,0.62
"1082",1082,"Q1",11615,1992-12-01,1.19,9,2.92,5.15,NA,1992,0.962222222222222
"1083",1083,"Q2",11616,1992-12-01,1.42,16,2.92,5.69,NA,1992,1.21444444444444
"1084",1084,"Q3",11617,1992-12-01,0.87,13,2.66,3.58,NA,1992,1.09777777777778
"1085",1085,"MPR",11631,1992-12-08,0.65,19,1.99,8.04,NA,1992,0.6475
"1086",1086,"Q1",11628,1992-12-08,1.06,15,3.16,5.11,NA,1992,1.00666666666667
"1087",1087,"Q2",11629,1992-12-08,1.26,18,3.06,6.44,NA,1992,1.23222222222222
"1088",1088,"Q3",11630,1992-12-08,2.08,23,7.51,9.78,NA,1992,1.08444444444444
"1089",1089,"MPR",11644,1992-12-15,0.35,14,1.45,7.31,NA,1992,0.6825
"1090",1090,"Q1",11641,1992-12-15,0.41,26,1.31,3.97,NA,1992,1.01
"1091",1091,"Q2",11642,1992-12-15,1.02,326,3.07,7.22,NA,1992,1.20555555555556
"1092",1092,"Q3",11643,1992-12-15,0.86,21,2.99,4.07,NA,1992,1.07444444444444
"1093",1093,"MPR",11657,1992-12-22,NA,NA,NA,NA,NA,1992,0.68125
"1094",1094,"Q1",11665,1992-12-22,NA,NA,NA,NA,NA,1992,1.09111111111111
"1095",1095,"Q1",11666,1992-12-22,NA,NA,NA,NA,NA,1992,1.09111111111111
"1096",1096,"Q1",11654,1992-12-22,1.25,NA,2.75,4.63,NA,1992,1.09111111111111
"1097",1097,"Q2",11667,1992-12-22,NA,NA,NA,NA,NA,1992,1.28444444444444
"1098",1098,"Q2",11655,1992-12-22,1.41,NA,2.6,5.72,NA,1992,1.28444444444444
"1099",1099,"Q3",11668,1992-12-22,NA,NA,NA,NA,NA,1992,0.976666666666667
"1100",1100,"Q3",11656,1992-12-22,0.87,NA,1.84,3.24,NA,1992,0.976666666666667
"1101",1101,"MPR",11674,1992-12-29,0.67,NA,1.7,6.87,NA,1992,0.69125
"1102",1102,"Q1",11671,1992-12-29,1.05,NA,2.81,4.66,NA,1992,1.09555555555556
"1103",1103,"Q2",11672,1992-12-29,1.3,NA,2.89,5.74,NA,1992,1.26222222222222
"1104",1104,"Q3",11673,1992-12-29,0.98,NA,2.78,4,NA,1992,0.981111111111111
"1105",1105,"MPR",11687,1993-01-05,0.76,NA,1.9,7.55,NA,1993,0.67125
"1106",1106,"Q1",11684,1993-01-05,1.44,NA,4.25,7.11,NA,1993,1.08222222222222
"1107",1107,"Q2",11685,1993-01-05,1.44,NA,3.72,7.41,NA,1993,1.23444444444444
"1108",1108,"Q3",11686,1993-01-05,0.79,NA,2.96,4.11,NA,1993,0.972222222222222
"1109",1109,"MPR",11700,1993-01-12,0.82,NA,2.06,7.87,NA,1993,0.68375
"1110",1110,"Q1",11697,1993-01-12,1.14,NA,2.98,5.17,NA,1993,1.07555555555556
"1111",1111,"Q2",11698,1993-01-12,1.17,NA,2.92,6.13,NA,1993,1.21888888888889
"1112",1112,"Q3",11699,1993-01-12,0.76,NA,3.02,3.59,NA,1993,0.858888888888889
"1113",1113,"MPR",11713,1993-01-19,0.59,NA,2.06,7.93,NA,1993,0.70625
"1114",1114,"Q1",11710,1993-01-19,1.14,NA,2.9,4.28,NA,1993,1.15111111111111
"1115",1115,"Q2",11711,1993-01-19,1.13,NA,3.13,6.47,NA,1993,1.27333333333333
"1116",1116,"Q3",11712,1993-01-19,0.73,NA,3.03,4,NA,1993,0.825555555555556
"1117",1117,"MPR",11726,1993-01-26,0.75,NA,2.02,7.79,NA,1993,0.725555555555556
"1118",1118,"Q1",11723,1993-01-26,1.18,NA,2.73,4.01,NA,1993,1.11333333333333
"1119",1119,"Q2",11724,1993-01-26,1.21,NA,2.99,5.74,NA,1993,1.28
"1120",1120,"Q3",11725,1993-01-26,0.89,NA,2.93,3.55,NA,1993,0.822222222222222
"1121",1121,"MPR",11739,1993-02-02,0.78,NA,1.97,7.66,NA,1993,0.722222222222222
"1122",1122,"Q1",11736,1993-02-02,1.07,NA,3.19,4.67,NA,1993,1.13444444444444
"1123",1123,"Q2",11737,1993-02-02,1.17,NA,2.91,6.24,NA,1993,1.27
"1124",1124,"Q3",11738,1993-02-02,0.79,NA,3.17,4.06,NA,1993,0.812222222222222
"1125",1125,"MPR",11752,1993-02-09,0.75,NA,2.22,9.21,NA,1993,0.738888888888889
"1126",1126,"Q1",11749,1993-02-09,1,NA,3.15,4.78,NA,1993,1.09666666666667
"1127",1127,"Q2",11750,1993-02-09,1.12,NA,3.07,5.91,NA,1993,1.21444444444444
"1128",1128,"Q3",11751,1993-02-09,1.06,NA,3.37,4.08,NA,1993,0.797777777777778
"1129",1129,"MPR",11765,1993-02-16,0.53,NA,1.25,5.59,NA,1993,0.734444444444444
"1130",1130,"Q1",11762,1993-02-16,1.09,NA,3.15,4.84,NA,1993,1.08111111111111
"1131",1131,"Q2",11763,1993-02-16,1.51,NA,3.67,8.09,NA,1993,1.19555555555556
"1132",1132,"Q3",11764,1993-02-16,0.56,NA,2.12,3.69,NA,1993,0.81
"1133",1133,"MPR",11778,1993-02-23,0.88,NA,2.09,7.5,NA,1993,0.757777777777778
"1134",1134,"Q1",11775,1993-02-23,0.91,NA,3.11,4.77,NA,1993,1.07111111111111
"1135",1135,"Q2",11776,1993-02-23,1.47,NA,3.09,6.27,NA,1993,1.33222222222222
"1136",1136,"Q3",11777,1993-02-23,0.84,NA,3.35,4.39,NA,1993,0.832222222222222
"1137",1137,"MPR",11791,1993-03-02,0.64,78,2.26,9.12,NA,1993,0.753333333333333
"1138",1138,"Q1",11788,1993-03-02,1.24,20,3.17,5.15,NA,1993,1.10222222222222
"1139",1139,"Q2",11789,1993-03-02,1.21,135,3.13,6.15,NA,1993,1.36777777777778
"1140",1140,"Q3",11790,1993-03-02,0.89,207,3.24,4.87,NA,1993,0.82
"1141",1141,"MPR",11804,1993-03-09,0.91,76,2.32,9.09,NA,1993,0.761111111111111
"1142",1142,"Q1",11801,1993-03-09,1.1,194,3.81,6.84,NA,1993,1.12
"1143",1143,"Q2",11802,1993-03-09,0.94,220,3.11,6.36,NA,1993,1.38
"1144",1144,"Q3",11803,1993-03-09,0.66,13,3.49,4.71,NA,1993,0.823333333333333
"1145",1145,"MPR",11817,1993-03-16,0.78,99,2.32,8.53,NA,1993,0.768888888888889
"1146",1146,"Q1",11814,1993-03-16,1,63,3.14,4.64,NA,1993,1.15111111111111
"1147",1147,"Q2",11815,1993-03-16,1,183,2.82,5.29,NA,1993,1.39222222222222
"1148",1148,"Q3",11816,1993-03-16,0.87,210,3.48,4.88,NA,1993,0.81
"1149",1149,"MPR",11903,1993-03-23,0.8,46,2.46,9.72,NA,1993,0.816666666666667
"1150",1150,"Q1",11900,1993-03-23,1.05,135,3.15,5.39,NA,1993,1.20333333333333
"1151",1151,"Q2",11901,1993-03-23,2.36,NA,3.14,5.93,NA,1993,1.36777777777778
"1152",1152,"Q3",11902,1993-03-23,0.93,63,3.05,3.92,NA,1993,0.855555555555556
"1153",1153,"MPR",11916,1993-03-30,0.71,132,2.39,8.79,NA,1993,0.805555555555556
"1154",1154,"Q1",11913,1993-03-30,1.46,177,4.72,8.59,NA,1993,1.19555555555556
"1155",1155,"Q2",11914,1993-03-30,1.53,NA,4.6,10,NA,1993,1.31222222222222
"1156",1156,"Q3",11915,1993-03-30,0.78,116,3.42,4.61,NA,1993,0.834444444444444
"1157",1157,"MPR",11929,1993-04-06,0.85,119,2.46,10.02,NA,1993,0.853333333333333
"1158",1158,"Q1",11926,1993-04-06,1.23,163,3.62,6.48,NA,1993,1.17444444444444
"1159",1159,"Q2",11927,1993-04-06,1.28,44,3.5,7.7,NA,1993,1.30444444444444
"1160",1160,"Q3",11928,1993-04-06,0.82,168,3.79,5.55,NA,1993,0.812222222222222
"1161",1161,"MPR",11942,1993-04-13,0.82,57,2.46,10.68,NA,1993,0.827777777777778
"1162",1162,"Q1",11939,1993-04-13,1.28,172,4.18,7.18,NA,1993,1.17222222222222
"1163",1163,"Q2",11940,1993-04-13,1.23,93,3.56,7.47,NA,1993,1.35444444444444
"1164",1164,"Q3",11941,1993-04-13,0.94,162,3.69,5.39,NA,1993,0.843333333333333
"1165",1165,"MPR",11955,1993-04-20,0.96,72,2.31,9.75,NA,1993,0.831111111111111
"1166",1166,"Q1",11952,1993-04-20,1.56,138,4.31,7.3,NA,1993,1.18
"1167",1167,"Q2",11953,1993-04-20,1.29,67,3.02,6.54,NA,1993,1.38555555555556
"1168",1168,"Q3",11954,1993-04-20,0.97,156,3.28,4.77,NA,1993,0.885555555555556
"1169",1169,"MPR",11968,1993-04-27,0.78,53,2.36,8.13,NA,1993,0.838888888888889
"1170",1170,"Q1",11965,1993-04-27,0.84,183,3.49,1.16,NA,1993,1.24555555555556
"1171",1171,"Q2",11966,1993-04-27,0.97,36,3.27,3.08,NA,1993,1.30111111111111
"1172",1172,"Q3",11967,1993-04-27,0.65,145,5.21,2.16,NA,1993,0.863333333333333
"1173",1173,"MPR",12011,1993-05-04,1.07,68,1.67,6.55,NA,1993,0.842222222222222
"1174",1174,"Q1",12008,1993-05-04,1.05,9,2.62,4.58,NA,1993,1.23333333333333
"1175",1175,"Q2",12009,1993-05-04,1.14,365,2.17,4.76,NA,1993,1.26555555555556
"1176",1176,"Q3",12010,1993-05-04,0.69,NA,2.73,3.83,NA,1993,0.857777777777778
"1177",1177,"MPR",12024,1993-05-11,0.68,25,1.52,5.78,NA,1993,0.84
"1178",1178,"Q1",12021,1993-05-11,1.08,12,2.68,4.01,NA,1993,1.22
"1179",1179,"Q2",12022,1993-05-11,1.39,12,2.33,4.33,NA,1993,1.31555555555556
"1180",1180,"Q3",12023,1993-05-11,0.94,NA,2.75,3.62,NA,1993,0.8625
"1181",1181,"MPR",12037,1993-05-18,0.81,75,2.04,8.04,NA,1993,0.828888888888889
"1182",1182,"Q1",12034,1993-05-18,1.07,10,2.96,4.79,NA,1993,1.18888888888889
